Sample_ID_1	Sample_ID_2	Population_1	Population_2	Ind_1	Ind_2	CHRType	K	Value	Triangle
KAZ14053	PDOM2022NLD0046M	Chokpak	Utrecht	Chokpak_05	Utrecht_06	Allosome	K = 4	-0.015273	Individual
KAZ14057	PDOM2022NLD0046M	Chokpak	Utrecht	Chokpak_08	Utrecht_06	Autosomes	K = 6	-0.001653	Individual
KAZ14057	PDOM2022NLD0046M	Chokpak	Utrecht	Chokpak_08	Utrecht_06	Autosomes	K = 5	-0.001417	Individual
KAZ14059	PDOM2022NLD0046M	Chokpak	Utrecht	Chokpak_09	Utrecht_06	Autosomes	K = 2	 0.002960	Individual
KAZ14003	PDOM2022NLD0046M	Chokpak	Utrecht	Chokpak_02	Utrecht_06	Autosomes	K = 2	 0.001542	Individual
KAZ14054	PDOM2022NLD0046M	Chokpak	Utrecht	Chokpak_06	Utrecht_06	Autosomes	K = 6	 0.001529	Individual
KAZ14053	PDOM2022NLD0046M	Chokpak	Utrecht	Chokpak_05	Utrecht_06	Autosomes	K = 6	-0.002736	Individual
KAZ14057	PDOM2022NLD0046M	Chokpak	Utrecht	Chokpak_08	Utrecht_06	Allosome	K = 5	-0.012765	Individual
KAZ14061	PDOM2022NLD0046M	Chokpak	Utrecht	Chokpak_10	Utrecht_06	Autosomes	K = 4	 0.002162	Individual
KAZ14003	PDOM2022NLD0046M	Chokpak	Utrecht	Chokpak_02	Utrecht_06	Autosomes	K = 5	-0.000609	Individual
KAZ14059	PDOM2022NLD0046M	Chokpak	Utrecht	Chokpak_09	Utrecht_06	Allosome	K = 6	 0.029595	Individual
KAZ14032	PDOM2022NLD0046M	Chokpak	Utrecht	Chokpak_03	Utrecht_06	Autosomes	K = 3	 0.001001	Individual
KAZ14035	PDOM2022NLD0046M	Chokpak	Utrecht	Chokpak_04	Utrecht_06	Autosomes	K = 2	 0.004944	Individual
KAZ14055	PDOM2022NLD0046M	Chokpak	Utrecht	Chokpak_07	Utrecht_06	Autosomes	K = 7	-0.002757	Individual
KAZ14061	PDOM2022NLD0046M	Chokpak	Utrecht	Chokpak_10	Utrecht_06	Allosome	K = 4	 0.003923	Individual
KAZ14053	PDOM2022NLD0046M	Chokpak	Utrecht	Chokpak_05	Utrecht_06	Allosome	K = 7	-0.010925	Individual
KAZ14032	PDOM2022NLD0046M	Chokpak	Utrecht	Chokpak_03	Utrecht_06	Autosomes	K = 7	 0.001951	Individual
KAZ14055	PDOM2022NLD0046M	Chokpak	Utrecht	Chokpak_07	Utrecht_06	Autosomes	K = 6	-0.002874	Individual
KAZ14057	PDOM2022NLD0046M	Chokpak	Utrecht	Chokpak_08	Utrecht_06	Autosomes	K = 3	-0.002001	Individual
KAZ14032	PDOM2022NLD0046M	Chokpak	Utrecht	Chokpak_03	Utrecht_06	Allosome	K = 6	-0.020595	Individual
KAZ14032	PDOM2022NLD0046M	Chokpak	Utrecht	Chokpak_03	Utrecht_06	Allosome	K = 7	-0.016434	Individual
KAZ14061	PDOM2022NLD0046M	Chokpak	Utrecht	Chokpak_10	Utrecht_06	Autosomes	K = 6	 0.001607	Individual
KAZ14055	PDOM2022NLD0046M	Chokpak	Utrecht	Chokpak_07	Utrecht_06	Allosome	K = 7	 0.008256	Individual
KAZ14059	PDOM2022NLD0046M	Chokpak	Utrecht	Chokpak_09	Utrecht_06	Autosomes	K = 5	 0.001264	Individual
KAZ14054	PDOM2022NLD0046M	Chokpak	Utrecht	Chokpak_06	Utrecht_06	Allosome	K = 6	 0.014057	Individual
KAZ14001	PDOM2022NLD0046M	Chokpak	Utrecht	Chokpak_01	Utrecht_06	Allosome	K = 5	 0.022114	Individual
KAZ14001	PDOM2022NLD0046M	Chokpak	Utrecht	Chokpak_01	Utrecht_06	Autosomes	K = 4	 0.000862	Individual
KAZ14054	PDOM2022NLD0046M	Chokpak	Utrecht	Chokpak_06	Utrecht_06	Allosome	K = 4	 0.010560	Individual
KAZ14003	PDOM2022NLD0046M	Chokpak	Utrecht	Chokpak_02	Utrecht_06	Allosome	K = 2	-0.007681	Individual
KAZ14055	PDOM2022NLD0046M	Chokpak	Utrecht	Chokpak_07	Utrecht_06	Allosome	K = 4	 0.010573	Individual
KAZ14055	PDOM2022NLD0046M	Chokpak	Utrecht	Chokpak_07	Utrecht_06	Allosome	K = 3	 0.015918	Individual
KAZ14001	PDOM2022NLD0046M	Chokpak	Utrecht	Chokpak_01	Utrecht_06	Allosome	K = 6	 0.021333	Individual
KAZ14055	PDOM2022NLD0046M	Chokpak	Utrecht	Chokpak_07	Utrecht_06	Autosomes	K = 2	 0.000374	Individual
KAZ14035	PDOM2022NLD0046M	Chokpak	Utrecht	Chokpak_04	Utrecht_06	Allosome	K = 6	-0.036830	Individual
KAZ14053	PDOM2022NLD0046M	Chokpak	Utrecht	Chokpak_05	Utrecht_06	Autosomes	K = 3	-0.002354	Individual
KAZ14057	PDOM2022NLD0046M	Chokpak	Utrecht	Chokpak_08	Utrecht_06	Autosomes	K = 4	-0.001373	Individual
KAZ14053	PDOM2022NLD0046M	Chokpak	Utrecht	Chokpak_05	Utrecht_06	Allosome	K = 3	-0.015520	Individual
KAZ14057	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_08	Utrecht_07	Autosomes	K = 2	 0.002572	Individual
KAZ14003	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_02	Utrecht_07	Autosomes	K = 6	 0.000895	Individual
KAZ14001	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_01	Utrecht_07	Autosomes	K = 2	 0.002174	Individual
KAZ14032	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_03	Utrecht_07	Autosomes	K = 7	 0.002078	Individual
KAZ14032	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_03	Utrecht_07	Allosome	K = 2	 0.006610	Individual
KAZ14035	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_04	Utrecht_07	Autosomes	K = 4	 0.005798	Individual
KAZ14061	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_10	Utrecht_07	Autosomes	K = 5	-0.001359	Individual
KAZ14054	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_06	Utrecht_07	Allosome	K = 7	 0.060358	Individual
KAZ14003	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_02	Utrecht_07	Allosome	K = 6	-0.023117	Individual
KAZ14061	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_10	Utrecht_07	Allosome	K = 2	 0.021734	Individual
KAZ14055	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_07	Utrecht_07	Autosomes	K = 5	 0.002322	Individual
KAZ14055	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_07	Utrecht_07	Allosome	K = 6	-0.041549	Individual
KAZ14057	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_08	Utrecht_07	Autosomes	K = 7	 0.001187	Individual
KAZ14003	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_02	Utrecht_07	Autosomes	K = 4	 0.000200	Individual
KAZ14054	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_06	Utrecht_07	Autosomes	K = 4	-0.000346	Individual
KAZ14001	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_01	Utrecht_07	Autosomes	K = 3	 0.000296	Individual
KAZ14055	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_07	Utrecht_07	Allosome	K = 7	-0.037035	Individual
KAZ14003	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_02	Utrecht_07	Allosome	K = 7	-0.022075	Individual
KAZ14003	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_02	Utrecht_07	Allosome	K = 5	-0.023663	Individual
KAZ14057	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_08	Utrecht_07	Allosome	K = 7	 0.010537	Individual
KAZ14035	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_04	Utrecht_07	Autosomes	K = 6	 0.006073	Individual
KAZ14061	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_10	Utrecht_07	Allosome	K = 7	 0.005665	Individual
KAZ14061	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_10	Utrecht_07	Autosomes	K = 7	-0.002289	Individual
KAZ14003	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_02	Utrecht_07	Autosomes	K = 3	 0.000124	Individual
KAZ14059	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_09	Utrecht_07	Autosomes	K = 4	 0.001621	Individual
KAZ14053	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_05	Utrecht_07	Autosomes	K = 7	 0.000330	Individual
KAZ14035	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_04	Utrecht_07	Autosomes	K = 3	 0.005672	Individual
KAZ14001	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_01	Utrecht_07	Allosome	K = 7	 0.008215	Individual
KAZ14059	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_09	Utrecht_07	Allosome	K = 2	 0.018819	Individual
KAZ14032	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_03	Utrecht_07	Autosomes	K = 6	 0.001501	Individual
KAZ14032	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_03	Utrecht_07	Allosome	K = 7	-0.006210	Individual
KAZ14035	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_04	Utrecht_07	Allosome	K = 4	-0.032362	Individual
KAZ14001	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_01	Utrecht_07	Allosome	K = 2	 0.020187	Individual
KAZ14055	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_07	Utrecht_07	Allosome	K = 4	-0.044806	Individual
KAZ14001	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_01	Utrecht_07	Autosomes	K = 5	 0.000320	Individual
KAZ14053	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_05	Utrecht_07	Autosomes	K = 4	 0.000293	Individual
KAZ14053	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_05	Utrecht_07	Allosome	K = 6	-0.010325	Individual
KAZ14055	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_07	Utrecht_07	Allosome	K = 2	-0.014700	Individual
KAZ14054	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_06	Utrecht_07	Autosomes	K = 3	-0.000569	Individual
KAZ14035	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_04	Utrecht_07	Allosome	K = 5	-0.014624	Individual
KAZ14003	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_02	Utrecht_07	Allosome	K = 4	-0.015104	Individual
KAZ14057	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_08	Utrecht_07	Autosomes	K = 6	 0.001296	Individual
KAZ14001	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_01	Utrecht_07	Allosome	K = 4	 0.005391	Individual
KAZ14054	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_06	Utrecht_07	Allosome	K = 5	 0.057105	Individual
KAZ14059	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_09	Utrecht_07	Allosome	K = 7	-0.005735	Individual
KAZ14059	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_09	Utrecht_07	Allosome	K = 5	-0.012028	Individual
KAZ14054	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_06	Utrecht_07	Autosomes	K = 2	 0.001178	Individual
KAZ14061	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_10	Utrecht_07	Allosome	K = 6	 0.000438	Individual
KAZ14061	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_10	Utrecht_07	Allosome	K = 3	 0.002997	Individual
KAZ14001	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_01	Utrecht_07	Allosome	K = 6	 0.001868	Individual
KAZ14035	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_04	Utrecht_07	Allosome	K = 3	-0.031671	Individual
KAZ14059	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_09	Utrecht_07	Autosomes	K = 3	 0.001321	Individual
KAZ14054	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_06	Utrecht_07	Allosome	K = 3	 0.053494	Individual
KAZ14054	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_06	Utrecht_07	Autosomes	K = 7	-0.000548	Individual
KAZ14059	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_09	Utrecht_07	Autosomes	K = 7	 0.002152	Individual
KAZ14057	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_08	Utrecht_07	Allosome	K = 4	-0.000103	Individual
KAZ14035	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_04	Utrecht_07	Allosome	K = 7	-0.011088	Individual
KAZ14001	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_01	Utrecht_07	Autosomes	K = 7	-0.000779	Individual
KAZ14032	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_03	Utrecht_07	Autosomes	K = 5	 0.001971	Individual
KAZ14032	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_03	Utrecht_07	Allosome	K = 4	-0.010301	Individual
KAZ14032	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_03	Utrecht_07	Allosome	K = 6	-0.008106	Individual
KAZ14035	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_04	Utrecht_07	Autosomes	K = 2	 0.007514	Individual
KAZ14053	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_05	Utrecht_07	Allosome	K = 2	 0.012538	Individual
KAZ14055	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_07	Utrecht_07	Autosomes	K = 4	 0.001517	Individual
KAZ14055	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_07	Utrecht_07	Allosome	K = 5	-0.039847	Individual
KAZ14032	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_03	Utrecht_07	Allosome	K = 5	-0.009460	Individual
KAZ14054	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_06	Utrecht_07	Allosome	K = 2	 0.072787	Individual
KAZ14053	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_05	Utrecht_07	Autosomes	K = 6	 0.000009	Individual
KAZ14059	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_09	Utrecht_07	Autosomes	K = 5	 0.001327	Individual
KAZ14057	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_08	Utrecht_07	Allosome	K = 2	 0.022787	Individual
KAZ14053	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_05	Utrecht_07	Autosomes	K = 5	 0.000217	Individual
KAZ14059	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_09	Utrecht_07	Autosomes	K = 2	 0.002878	Individual
KAZ14055	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_07	Utrecht_07	Autosomes	K = 3	 0.002260	Individual
KAZ14055	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_07	Utrecht_07	Autosomes	K = 7	 0.001225	Individual
KAZ14061	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_10	Utrecht_07	Autosomes	K = 6	-0.001798	Individual
KAZ14055	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_07	Utrecht_07	Autosomes	K = 6	 0.001060	Individual
KAZ14003	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_02	Utrecht_07	Autosomes	K = 5	 0.000142	Individual
KAZ14059	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_09	Utrecht_07	Allosome	K = 4	-0.006173	Individual
KAZ14057	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_08	Utrecht_07	Allosome	K = 3	 0.005558	Individual
KAZ14061	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_10	Utrecht_07	Allosome	K = 4	 0.002201	Individual
KAZ14061	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_10	Utrecht_07	Autosomes	K = 3	-0.001358	Individual
KAZ14061	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_10	Utrecht_07	Autosomes	K = 2	 0.000633	Individual
KAZ14032	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_03	Utrecht_07	Autosomes	K = 4	 0.001715	Individual
KAZ14035	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_04	Utrecht_07	Autosomes	K = 5	 0.005669	Individual
KAZ14003	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_02	Utrecht_07	Autosomes	K = 2	 0.001915	Individual
KAZ14032	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_03	Utrecht_07	Autosomes	K = 3	 0.001940	Individual
KAZ14061	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_10	Utrecht_07	Autosomes	K = 4	-0.001173	Individual
KAZ14057	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_08	Utrecht_07	Autosomes	K = 5	 0.000840	Individual
KAZ14057	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_08	Utrecht_07	Allosome	K = 6	 0.007653	Individual
KAZ14061	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_10	Utrecht_07	Allosome	K = 5	 0.001479	Individual
KAZ14054	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_06	Utrecht_07	Allosome	K = 4	 0.055366	Individual
KAZ14053	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_05	Utrecht_07	Allosome	K = 5	-0.012940	Individual
KAZ14032	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_03	Utrecht_07	Autosomes	K = 2	 0.003819	Individual
KAZ14057	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_08	Utrecht_07	Autosomes	K = 3	 0.000882	Individual
KAZ14059	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_09	Utrecht_07	Allosome	K = 6	-0.011158	Individual
KAZ14053	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_05	Utrecht_07	Autosomes	K = 2	 0.002161	Individual
KAZ14054	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_06	Utrecht_07	Autosomes	K = 6	-0.000571	Individual
KAZ14001	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_01	Utrecht_07	Allosome	K = 3	 0.003905	Individual
KAZ14053	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_05	Utrecht_07	Allosome	K = 4	-0.006275	Individual
KAZ14053	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_05	Utrecht_07	Allosome	K = 7	-0.010110	Individual
KAZ14001	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_01	Utrecht_07	Autosomes	K = 6	 0.000235	Individual
KAZ14054	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_06	Utrecht_07	Autosomes	K = 5	-0.000569	Individual
KAZ14032	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_03	Utrecht_07	Allosome	K = 3	-0.007229	Individual
KAZ14001	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_01	Utrecht_07	Allosome	K = 5	 0.001841	Individual
KAZ14054	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_06	Utrecht_07	Allosome	K = 6	 0.057669	Individual
KAZ14003	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_02	Utrecht_07	Autosomes	K = 7	 0.000183	Individual
KAZ14035	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_04	Utrecht_07	Autosomes	K = 7	 0.005895	Individual
KAZ14003	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_02	Utrecht_07	Allosome	K = 3	-0.006467	Individual
KAZ14059	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_09	Utrecht_07	Allosome	K = 3	 0.005360	Individual
KAZ14035	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_04	Utrecht_07	Allosome	K = 2	-0.006503	Individual
KAZ14055	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_07	Utrecht_07	Allosome	K = 3	-0.034243	Individual
KAZ14059	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_09	Utrecht_07	Autosomes	K = 6	 0.001470	Individual
KAZ14057	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_08	Utrecht_07	Autosomes	K = 4	 0.001574	Individual
KAZ14035	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_04	Utrecht_07	Allosome	K = 6	-0.017203	Individual
KAZ14053	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_05	Utrecht_07	Autosomes	K = 3	 0.000228	Individual
KAZ14003	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_02	Utrecht_07	Allosome	K = 2	 0.019529	Individual
KAZ14053	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_05	Utrecht_07	Allosome	K = 3	-0.008739	Individual
KAZ14057	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_08	Utrecht_07	Allosome	K = 5	 0.007875	Individual
KAZ14055	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_07	Utrecht_07	Autosomes	K = 2	 0.004028	Individual
KAZ14001	PDOM2022NLD0047F	Chokpak	Utrecht	Chokpak_01	Utrecht_07	Autosomes	K = 4	 0.000049	Individual
KAZ14003	PDOM2022NLD0048F	Chokpak	Utrecht	Chokpak_02	Utrecht_08	Autosomes	K = 4	 0.000086	Individual
KAZ14032	PDOM2022NLD0048F	Chokpak	Utrecht	Chokpak_03	Utrecht_08	Autosomes	K = 7	-0.001192	Individual
KAZ14053	PDOM2022NLD0048F	Chokpak	Utrecht	Chokpak_05	Utrecht_08	Allosome	K = 7	-0.019878	Individual
KAZ14059	PDOM2022NLD0048F	Chokpak	Utrecht	Chokpak_09	Utrecht_08	Autosomes	K = 6	 0.002390	Individual
KAZ14032	PDOM2022NLD0048F	Chokpak	Utrecht	Chokpak_03	Utrecht_08	Allosome	K = 2	-0.040324	Individual
KAZ14061	PDOM2022NLD0048F	Chokpak	Utrecht	Chokpak_10	Utrecht_08	Autosomes	K = 7	 0.000285	Individual
KAZ14061	PDOM2022NLD0048F	Chokpak	Utrecht	Chokpak_10	Utrecht_08	Autosomes	K = 5	-0.000685	Individual
KAZ14061	PDOM2022NLD0048F	Chokpak	Utrecht	Chokpak_10	Utrecht_08	Allosome	K = 2	 0.017220	Individual
KAZ14053	PDOM2022NLD0048F	Chokpak	Utrecht	Chokpak_05	Utrecht_08	Autosomes	K = 4	-0.000621	Individual
KAZ14003	PDOM2022NLD0048F	Chokpak	Utrecht	Chokpak_02	Utrecht_08	Allosome	K = 5	 0.019741	Individual
KAZ14061	PDOM2022NLD0048F	Chokpak	Utrecht	Chokpak_10	Utrecht_08	Allosome	K = 5	 0.000066	Individual
KAZ14003	PDOM2022NLD0048F	Chokpak	Utrecht	Chokpak_02	Utrecht_08	Allosome	K = 6	 0.019074	Individual
KAZ14057	PDOM2022NLD0048F	Chokpak	Utrecht	Chokpak_08	Utrecht_08	Autosomes	K = 7	 0.000557	Individual
KAZ14055	PDOM2022NLD0048F	Chokpak	Utrecht	Chokpak_07	Utrecht_08	Allosome	K = 6	 0.007030	Individual
KAZ14035	PDOM2022NLD0048F	Chokpak	Utrecht	Chokpak_04	Utrecht_08	Autosomes	K = 4	-0.000455	Individual
KAZ14059	PDOM2022NLD0048F	Chokpak	Utrecht	Chokpak_09	Utrecht_08	Autosomes	K = 4	 0.002580	Individual
KAZ14054	PDOM2022NLD0048F	Chokpak	Utrecht	Chokpak_06	Utrecht_08	Allosome	K = 5	 0.018481	Individual
KAZ14054	PDOM2022NLD0048F	Chokpak	Utrecht	Chokpak_06	Utrecht_08	Autosomes	K = 3	-0.002524	Individual
KAZ14055	PDOM2022NLD0048F	Chokpak	Utrecht	Chokpak_07	Utrecht_08	Allosome	K = 2	 0.018470	Individual
KAZ14001	PDOM2022NLD0048F	Chokpak	Utrecht	Chokpak_01	Utrecht_08	Allosome	K = 4	 0.005937	Individual
KAZ14035	PDOM2022NLD0048F	Chokpak	Utrecht	Chokpak_04	Utrecht_08	Allosome	K = 3	-0.014547	Individual
KAZ14059	PDOM2022NLD0048F	Chokpak	Utrecht	Chokpak_09	Utrecht_08	Allosome	K = 7	-0.002435	Individual
KAZ14001	PDOM2022NLD0048F	Chokpak	Utrecht	Chokpak_01	Utrecht_08	Autosomes	K = 2	 0.004476	Individual
KAZ14035	PDOM2022NLD0048F	Chokpak	Utrecht	Chokpak_04	Utrecht_08	Allosome	K = 7	 0.009543	Individual
KAZ14055	PDOM2022NLD0048F	Chokpak	Utrecht	Chokpak_07	Utrecht_08	Autosomes	K = 5	-0.000903	Individual
KAZ14035	PDOM2022NLD0048F	Chokpak	Utrecht	Chokpak_04	Utrecht_08	Allosome	K = 4	-0.015298	Individual
KAZ14054	PDOM2022NLD0048F	Chokpak	Utrecht	Chokpak_06	Utrecht_08	Allosome	K = 3	 0.023359	Individual
KAZ14003	PDOM2022NLD0048F	Chokpak	Utrecht	Chokpak_02	Utrecht_08	Allosome	K = 4	 0.028647	Individual
KAZ14032	PDOM2022NLD0048F	Chokpak	Utrecht	Chokpak_03	Utrecht_08	Allosome	K = 7	-0.057702	Individual
KAZ14059	PDOM2022NLD0048F	Chokpak	Utrecht	Chokpak_09	Utrecht_08	Allosome	K = 5	-0.004966	Individual
KAZ14053	PDOM2022NLD0048F	Chokpak	Utrecht	Chokpak_05	Utrecht_08	Allosome	K = 6	-0.017952	Individual
KAZ14001	PDOM2022NLD0048F	Chokpak	Utrecht	Chokpak_01	Utrecht_08	Autosomes	K = 7	 0.002700	Individual
KAZ14061	PDOM2022NLD0048F	Chokpak	Utrecht	Chokpak_10	Utrecht_08	Allosome	K = 4	 0.002646	Individual
KAZ14057	PDOM2022NLD0048F	Chokpak	Utrecht	Chokpak_08	Utrecht_08	Allosome	K = 2	-0.001827	Individual
KAZ14054	PDOM2022NLD0048F	Chokpak	Utrecht	Chokpak_06	Utrecht_08	Autosomes	K = 2	-0.000859	Individual
KAZ14032	PDOM2022NLD0048F	Chokpak	Utrecht	Chokpak_03	Utrecht_08	Autosomes	K = 6	-0.000683	Individual
KAZ14055	PDOM2022NLD0048F	Chokpak	Utrecht	Chokpak_07	Utrecht_08	Allosome	K = 7	 0.009448	Individual
KAZ14053	PDOM2022NLD0048F	Chokpak	Utrecht	Chokpak_05	Utrecht_08	Autosomes	K = 7	-0.001250	Individual
KAZ14054	PDOM2022NLD0048F	Chokpak	Utrecht	Chokpak_06	Utrecht_08	Allosome	K = 2	 0.037066	Individual
KAZ14001	PDOM2022NLD0048F	Chokpak	Utrecht	Chokpak_01	Utrecht_08	Allosome	K = 7	 0.012801	Individual
KAZ14057	PDOM2022NLD0048F	Chokpak	Utrecht	Chokpak_08	Utrecht_08	Allosome	K = 4	-0.011778	Individual
KAZ14054	PDOM2022NLD0048F	Chokpak	Utrecht	Chokpak_06	Utrecht_08	Autosomes	K = 4	-0.002325	Individual
KAZ14057	PDOM2022NLD0048F	Chokpak	Utrecht	Chokpak_08	Utrecht_08	Allosome	K = 3	-0.012927	Individual
KAZ14032	PDOM2022NLD0048F	Chokpak	Utrecht	Chokpak_03	Utrecht_08	Allosome	K = 4	-0.050503	Individual
KAZ14061	PDOM2022NLD0048F	Chokpak	Utrecht	Chokpak_10	Utrecht_08	Autosomes	K = 6	-0.000888	Individual
KAZ14035	PDOM2022NLD0048F	Chokpak	Utrecht	Chokpak_04	Utrecht_08	Allosome	K = 5	 0.005022	Individual
